paper.id,meta.analysis.paper,meta.analysis.id,meta.analysis.year,response.variable,study,study.id,study.id.cumulative,study.year,id.effect.within.study,eff.size.measure,eff.size,var.eff.size,weighted.eff.size,weight
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,93,log.ratio,0.6111,0.012,50.925,83.33333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,94,log.ratio,1.0025,0.0128,78.3203125,78.125
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,95,log.ratio,-0.3833,0.0153,-25.05228758,65.35947712
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,96,log.ratio,-0.1557,0.0235,-6.625531915,42.55319149
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,97,log.ratio,-1.1105,0.0306,-36.29084967,32.67973856
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,98,log.ratio,-1.2404,0.0447,-27.74944072,22.37136465
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,99,log.ratio,1.499,0.0868,17.26958525,11.52073733
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,100,log.ratio,2.0949,0.0964,21.7313278,10.37344398
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,101,log.ratio,0.2891,0.2107,1.372093023,4.74608448
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,102,log.ratio,0.4875,0.0076,64.14473684,131.5789474
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,103,log.ratio,0.8859,0.0131,67.6259542,76.33587786
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,104,log.ratio,1.7492,0.1011,17.3016815,9.891196835
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,105,log.ratio,0.3055,0.2107,1.449928809,4.74608448
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,106,log.ratio,-0.3525,0.0134,-26.30597015,74.62686567
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,107,log.ratio,1.5841,0.108,14.66759259,9.259259259
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,108,log.ratio,0.3055,0.2107,1.449928809,4.74608448
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,109,log.ratio,1.9213,0.111,17.30900901,9.009009009
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,110,log.ratio,0.2953,0.2108,1.40085389,4.743833017
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,111,log.ratio,-0.3725,0.1149,-3.241949521,8.703220191
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,112,log.ratio,0.2786,0.2108,1.321631879,4.743833017
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,113,log.ratio,1.7767,0.1162,15.29001721,8.605851979
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,114,log.ratio,0.0773,0.2108,0.366698292,4.743833017
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,115,log.ratio,0.2114,0.2109,1.002370792,4.741583689
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,116,log.ratio,0.2314,0.2119,1.09202454,4.719207173
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015a,102,17122,2015,117,log.ratio,-0.6282,0.2413,-2.603398259,4.144218815
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,1,log.ratio,0.3719,0.0001,3719,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,2,log.ratio,0.3677,0.0006,612.8333333,1666.666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,3,log.ratio,0.1411,0.0007,201.5714286,1428.571429
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,4,log.ratio,0.3254,0.0009,361.5555556,1111.111111
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,5,log.ratio,0.1181,0.0015,78.73333333,666.6666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,6,log.ratio,0.5168,0.0018,287.1111111,555.5555556
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,7,log.ratio,0.4609,0.0021,219.4761905,476.1904762
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,8,log.ratio,0.284,0.0022,129.0909091,454.5454545
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,9,log.ratio,0.2551,0.003,85.03333333,333.3333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,10,log.ratio,0.0939,0.0034,27.61764706,294.1176471
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,11,log.ratio,0.4008,0.0037,108.3243243,270.2702703
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,12,log.ratio,0.8482,0.0039,217.4871795,256.4102564
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,13,log.ratio,1.0182,0.0046,221.3478261,217.3913043
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,14,log.ratio,1.4586,0.0048,303.875,208.3333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,15,log.ratio,0.0877,0.0049,17.89795918,204.0816327
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,16,log.ratio,0.3873,0.0051,75.94117647,196.0784314
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,17,log.ratio,0.6549,0.0054,121.2777778,185.1851852
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,18,log.ratio,1.5286,0.0056,272.9642857,178.5714286
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,19,log.ratio,0.2522,0.0058,43.48275862,172.4137931
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,20,log.ratio,0.7178,0.0061,117.6721311,163.9344262
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,21,log.ratio,0.0236,0.0069,3.420289855,144.9275362
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,22,log.ratio,1.7047,0.007,243.5285714,142.8571429
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,23,log.ratio,0.6452,0.0074,87.18918919,135.1351351
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,24,log.ratio,0.2965,0.0079,37.53164557,126.5822785
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,25,log.ratio,0.3233,0.0085,38.03529412,117.6470588
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,26,log.ratio,-0.2393,0.0086,-27.8255814,116.2790698
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,27,log.ratio,-0.1444,0.0087,-16.59770115,114.9425287
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,28,log.ratio,0.2172,0.0089,24.40449438,112.3595506
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,29,log.ratio,0.1193,0.0095,12.55789474,105.2631579
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,30,log.ratio,0.2473,0.0096,25.76041667,104.1666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,31,log.ratio,1.1786,0.0098,120.2653061,102.0408163
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,32,log.ratio,1.2527,0.0101,124.029703,99.00990099
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,33,log.ratio,1.7171,0.0103,166.7087379,97.08737864
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,34,log.ratio,0.0795,0.0105,7.571428571,95.23809524
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,35,log.ratio,0.1852,0.0112,16.53571429,89.28571429
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,36,log.ratio,1.0986,0.0114,96.36842105,87.71929825
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,37,log.ratio,1.1691,0.0118,99.07627119,84.74576271
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,38,log.ratio,0.619,0.0121,51.15702479,82.6446281
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,39,log.ratio,0.6557,0.0124,52.87903226,80.64516129
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,40,log.ratio,0.3462,0.0125,27.696,80
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,41,log.ratio,0.1439,0.0135,10.65925926,74.07407407
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,42,log.ratio,0.1259,0.0141,8.929078014,70.92198582
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,43,log.ratio,-0.1874,0.0148,-12.66216216,67.56756757
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,44,log.ratio,-0.1025,0.0156,-6.570512821,64.1025641
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,45,log.ratio,-0.1454,0.0171,-8.502923977,58.47953216
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,46,log.ratio,0.3284,0.0173,18.98265896,57.80346821
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,47,log.ratio,0.57,0.0179,31.84357542,55.86592179
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,48,log.ratio,0.1136,0.0189,6.010582011,52.91005291
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,49,log.ratio,0.5321,0.0196,27.14795918,51.02040816
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,50,log.ratio,0.5023,0.0203,24.74384236,49.26108374
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,51,log.ratio,0.2877,0.0227,12.67400881,44.05286344
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,52,log.ratio,0.1273,0.0241,5.282157676,41.49377593
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,53,log.ratio,-0.051,0.0257,-1.984435798,38.91050584
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,54,log.ratio,0.1414,0.0278,5.086330935,35.97122302
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,55,log.ratio,0.461,0.0286,16.11888112,34.96503497
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,56,log.ratio,0.7535,0.0318,23.69496855,31.44654088
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,57,log.ratio,1.2939,0.0331,39.09063444,30.21148036
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,58,log.ratio,0.928,0.0353,26.28895184,28.3286119
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,59,log.ratio,1.3863,0.036,38.50833333,27.77777778
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,60,log.ratio,0.219,0.0406,5.39408867,24.63054187
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,61,log.ratio,0.6611,0.046,14.37173913,21.73913043
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,62,log.ratio,0.6135,0.0508,12.07677165,19.68503937
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,63,log.ratio,0.7503,0.0546,13.74175824,18.31501832
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,64,log.ratio,-0.3789,0.0683,-5.547584187,14.64128843
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,65,log.ratio,-0.1942,0.0901,-2.155382908,11.09877913
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,66,log.ratio,0.9505,0.0001,9505,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,67,log.ratio,0.1521,0.0006,253.5,1666.666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,68,log.ratio,0.152,0.0007,217.1428571,1428.571429
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,69,log.ratio,0.1155,0.0015,77,666.6666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,70,log.ratio,-0.0219,0.0023,-9.52173913,434.7826087
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,71,log.ratio,0.4381,0.0034,128.8529412,294.1176471
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,72,log.ratio,0.5105,0.0039,130.8974359,256.4102564
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,73,log.ratio,0.8332,0.0046,181.1304348,217.3913043
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,74,log.ratio,0.4613,0.0073,63.19178082,136.9863014
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,75,log.ratio,0.0931,0.0089,10.46067416,112.3595506
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,76,log.ratio,1.5581,0.0105,148.3904762,95.23809524
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,77,log.ratio,-0.1582,0.0119,-13.29411765,84.03361345
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,78,log.ratio,-0.1123,0.0122,-9.204918033,81.96721311
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,79,log.ratio,0.007,0.0127,0.551181102,78.74015748
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,80,log.ratio,0.188,0.0165,11.39393939,60.60606061
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,81,log.ratio,0.1136,0.0181,6.276243094,55.24861878
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,82,log.ratio,0.4216,0.0242,17.4214876,41.32231405
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,83,log.ratio,0.0861,0.0265,3.249056604,37.73584906
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,84,log.ratio,0.4025,0.0462,8.712121212,21.64502165
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,85,log.ratio,0.5153,0.0001,5153,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,86,log.ratio,0.3172,0.0006,528.6666667,1666.666667
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,87,log.ratio,0.1778,0.0007,254,1428.571429
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,88,log.ratio,0.2363,0.0035,67.51428571,285.7142857
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,89,log.ratio,0.9241,0.004,231.025,250
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,90,log.ratio,0.7464,0.0119,62.72268908,84.03361345
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,91,log.ratio,0.9279,0.0122,76.05737705,81.96721311
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,92,log.ratio,-0.0462,0.0185,-2.497297297,54.05405405
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,93,log.ratio,0.0584,0.0242,2.41322314,41.32231405
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,94,log.ratio,0.0712,0.0266,2.676691729,37.59398496
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,95,log.ratio,0.6634,0.0001,6634,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,96,log.ratio,0.1731,0.0008,216.375,1250
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,97,log.ratio,0.5245,0.0041,127.9268293,243.902439
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,98,log.ratio,0.8815,0.0122,72.25409836,81.96721311
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,99,log.ratio,0.8994,0.0001,8994,10000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li et al 2015b,103,17123,2015,100,log.ratio,0.136,0.0008,170,1250
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li. Chen. and Wen 2015d,104,17124,2015,1,log.ratio,0.0995,0.0003,331.6666667,3333.333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li. Chen. and Wen 2015d,104,17124,2015,2,log.ratio,0.0335,0.0107,3.130841121,93.45794393
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li. Chen. and Wen 2015d,104,17124,2015,3,log.ratio,0.0639,0.0173,3.693641618,57.80346821
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li. Chen. and Wen 2015d,104,17124,2015,4,log.ratio,0.5608,0.0567,9.890652557,17.6366843
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li. Chen. and Wen 2015d,104,17124,2015,5,log.ratio,0.5561,0.0808,6.882425743,12.37623762
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li. Chen. and Wen 2015d,104,17124,2015,6,log.ratio,0.4869,0.1346,3.617384844,7.429420505
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li. Chen. and Wen 2015d,104,17124,2015,7,log.ratio,0,0.0003,0,3333.333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Li. Chen. and Wen 2015d,104,17124,2015,8,log.ratio,0.4418,0.1644,2.687347932,6.082725061
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,1,log.ratio,-0.0035,0.0031,-1.129032258,322.5806452
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,2,log.ratio,0.2522,0.0051,49.45098039,196.0784314
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,3,log.ratio,0.2948,0.0052,56.69230769,192.3076923
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,4,log.ratio,0.113,0.0075,15.06666667,133.3333333
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,5,log.ratio,0.0747,0.0082,9.109756098,121.9512195
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,6,log.ratio,0.3186,0.0086,37.04651163,116.2790698
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,7,log.ratio,0.1156,0.0095,12.16842105,105.2631579
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,8,log.ratio,-0.0457,0.0099,-4.616161616,101.010101
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,9,log.ratio,-0.0366,0.0112,-3.267857143,89.28571429
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,10,log.ratio,0.0827,0.0118,7.008474576,84.74576271
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,11,log.ratio,-0.0841,0.0124,-6.782258065,80.64516129
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,12,log.ratio,0.0249,0.0145,1.717241379,68.96551724
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,13,log.ratio,0.1156,0.0176,6.568181818,56.81818182
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,14,log.ratio,0.1306,0.0187,6.983957219,53.47593583
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,15,log.ratio,0.0228,0.0212,1.075471698,47.16981132
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,16,log.ratio,0.0467,0.0239,1.953974895,41.84100418
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,17,log.ratio,-0.0014,0.0245,-0.057142857,40.81632653
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,18,log.ratio,0.3426,0.0288,11.89583333,34.72222222
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,19,log.ratio,0.0197,0.0315,0.625396825,31.74603175
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,20,log.ratio,0.0548,0.0345,1.588405797,28.98550725
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,21,log.ratio,0.1144,0.0364,3.142857143,27.47252747
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,22,log.ratio,0.1187,0.0083,14.30120482,120.4819277
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,23,log.ratio,0.0772,0.0177,4.361581921,56.49717514
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Ou et al 2015,105,17125,2015,24,log.ratio,0.1459,0.0177,8.242937853,56.49717514
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wu and Xue 2015,106,17126,2015,1,log.ratio,0.2643,0.0002,1321.5,5000
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wu and Xue 2015,106,17126,2015,2,log.ratio,0.5857,0.0004,1464.25,2500
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wu and Xue 2015,106,17126,2015,3,log.ratio,0.3022,0.0013,232.4615385,769.2307692
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wu and Xue 2015,106,17126,2015,4,log.ratio,0.1588,0.0014,113.4285714,714.2857143
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wu and Xue 2015,106,17126,2015,5,log.ratio,-0.4562,0.002,-228.1,500
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wu and Xue 2015,106,17126,2015,6,log.ratio,0.3648,0.0021,173.7142857,476.1904762
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wu and Xue 2015,106,17126,2015,7,log.ratio,0.1371,0.0022,62.31818182,454.5454545
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wu and Xue 2015,106,17126,2015,8,log.ratio,0.7552,0.0028,269.7142857,357.1428571
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wu and Xue 2015,106,17126,2015,9,log.ratio,0.2626,0.0032,82.0625,312.5
220,ren.et.al.2017.land.degrad.develop,441,2017,restored.vs.degraded,Wu and Xue 2015,106,17126,2015,10,log.ratio,1.2171,0.0036,338.0833333,277.7777778
